status,full_url_length,hostname_length,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,full_url_digit_ratio,hostname_digit_ratio,abnormal_domain,random_domain,prefix_suffix,common_terms,punycode,word_count,repeatead_characters,TLD,length_param,email_in_url,dom_in_ip,num_vowels_dom
1,82,16,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0.06097560975609756,0.0,0,0,0,0,0,10,1,1,4,0,0,15
1,40,17,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,14,0,0,11
1,40,10,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,21,0,0,8
0,30,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,6
0,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
0,36,14,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,7
1,26,14,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.038461538461538464,0.0,0,0,0,0,0,4,1,1,4,0,0,6
1,38,30,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,7,1,1,0,0,0,7
1,210,11,2,1,0,1,2,0,3,1,0,0,5,0,1,0,2,0,0,0.41904761904761906,0.0,0,0,0,0,0,16,1,1,9,0,0,35
1,32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,7
1,126,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0,15,1,1,0,0,0,32
1,96,14,3,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0.28125,0.0,1,0,0,1,0,12,1,1,25,0,0,14
0,30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,6
0,25,18,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,7
0,27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,6
0,82,12,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.0975609756097561,0.0,0,0,0,0,0,15,1,1,0,0,0,21
1,50,19,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,15
0,92,17,1,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.07608695652173914,0.0,0,0,0,0,0,15,1,1,48,0,0,23
1,77,23,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.2987012987012987,0.0,0,0,0,0,0,6,1,1,32,0,0,18
0,42,14,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.11904761904761904,0.0,0,0,0,0,0,8,1,1,5,0,0,10
1,38,12,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.10526315789473684,0.0,0,0,0,0,0,6,1,1,0,0,0,8
1,26,19,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,5
1,180,12,6,2,0,1,3,0,2,3,0,0,6,0,1,0,0,0,0,0.2388888888888889,0.0,0,0,0,0,0,20,1,1,9,0,0,32
1,97,11,1,0,0,1,3,0,4,2,0,0,3,0,1,0,3,0,0,0.29896907216494845,0.0,0,0,0,0,0,14,1,1,0,0,0,16
0,17,10,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,3
1,35,26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,11
0,72,16,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.06944444444444445,0.0,1,0,0,1,0,13,1,1,0,0,0,18
0,27,18,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,0,0,0,4
1,16,5,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0625,0.2,0,0,0,0,0,4,1,1,2,0,0,1
1,63,10,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,10,1,1,16,0,0,16
0,83,11,1,11,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.1566265060240964,0.0,0,0,0,0,0,15,1,1,64,0,0,19
1,41,16,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.0975609756097561,0.0,0,0,0,0,0,6,1,1,0,0,0,10
0,31,22,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,9
0,42,16,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.11904761904761904,0.0,1,0,0,1,0,8,1,1,8,0,0,5
0,52,15,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,8,1,1,13,0,0,13
0,52,15,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.019230769230769232,0.06666666666666667,1,0,0,1,0,8,1,1,29,0,0,12
0,76,23,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.06578947368421052,0.0,0,0,0,0,0,9,1,1,45,0,0,18
0,29,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
1,53,40,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,9,1,1,5,0,0,16
0,83,14,4,4,0,1,0,0,1,0,0,4,3,0,1,0,0,0,0,0.04819277108433735,0.0,1,0,0,1,0,17,1,1,9,0,0,16
0,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
1,208,24,6,2,0,0,0,0,0,9,0,0,7,0,1,0,0,0,0,0.40865384615384615,0.0,0,0,0,0,0,15,1,1,50,0,0,24
1,74,12,3,4,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,13,1,1,33,0,0,17
0,35,13,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,7,0,0,8
1,54,15,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,9,0,0,16
0,27,19,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,5
1,56,39,5,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.017857142857142856,0.02564102564102564,0,0,1,0,0,10,1,1,9,0,0,12
1,38,18,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,7,1,1,11,0,0,7
1,57,16,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,0,0,0,16
1,50,18,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.02,0.0,0,0,0,0,0,7,1,1,10,0,0,10
1,51,15,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0784313725490196,0.0,0,0,0,0,0,7,1,1,5,0,0,12
1,22,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.045454545454545456,0.07692307692307693,0,0,0,0,0,5,1,1,0,0,0,3
0,45,25,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,7,1,1,8,0,0,9
0,24,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,3
1,53,19,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,9,1,1,0,0,0,15
1,98,27,4,1,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0.030612244897959183,0.0,0,1,1,0,0,12,1,1,2,0,0,21
0,69,15,2,4,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.07246376811594203,0.0,1,0,0,1,0,13,1,1,0,0,0,17
1,629,20,2,8,0,0,0,0,0,8,0,0,4,0,1,0,0,0,0,0.17170111287758347,0.0,0,0,0,0,0,14,1,1,599,0,0,105
0,87,16,2,0,0,0,0,0,1,4,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,11,1,1,6,0,0,23
0,41,15,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,12,0,0,10
1,104,17,3,1,1,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,17,1,1,9,1,0,27
0,23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,4
1,25,6,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,10,0,0,6
1,127,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.13385826771653545,0.0,0,0,1,0,0,15,1,1,15,0,0,34
1,128,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0.140625,0.0,0,0,1,0,0,15,1,1,0,0,0,31
0,54,19,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,23,0,0,12
0,35,28,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,12
0,72,14,3,1,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,26,0,0,16
1,24,16,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,7
1,21,13,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,4
0,43,14,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.13953488372093023,0.0,0,0,0,0,0,8,1,1,6,0,0,10
0,53,25,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,18,0,0,10
0,27,19,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,6,1,1,0,0,0,7
0,61,18,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,10,1,1,31,0,0,16
0,59,16,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,29,0,0,19
1,113,15,2,0,0,1,0,0,1,2,0,0,7,0,1,0,0,0,0,0.08849557522123894,0.0,0,0,0,0,0,11,1,1,8,0,0,21
1,29,21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,7
1,69,17,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,1,5,0,0,22
0,15,6,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,1
0,20,12,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,2
0,31,22,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,6
0,58,14,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.08620689655172414,0.0,1,0,0,0,0,9,1,1,18,0,0,15
0,69,21,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,8,1,1,27,0,0,21
0,28,19,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,4
0,43,15,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,7,1,1,5,0,0,6
0,24,17,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,5,1,1,0,0,0,6
0,89,17,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.011235955056179775,0.0,1,0,0,1,0,11,1,1,24,0,0,24
0,32,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,6
1,152,28,5,3,1,0,0,0,0,4,0,0,3,1,1,0,1,1,0,0.13157894736842105,0.25,0,0,0,0,0,16,1,1,27,0,0,27
0,27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
1,28,21,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.17857142857142858,0.23809523809523808,0,0,0,0,0,4,1,1,0,0,0,6
1,76,50,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.13157894736842105,0.0,0,0,1,0,0,9,1,1,15,0,0,21
0,89,15,2,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0.11235955056179775,0.0,1,0,0,1,0,16,1,1,0,0,0,20
0,18,11,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,4,1,1,0,0,0,3
0,56,20,3,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,28,0,0,14
0,25,11,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.04,0.0,0,0,0,0,0,4,1,1,5,0,0,4
0,38,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,6,0,0,9
1,34,18,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.029411764705882353,0.0,1,0,0,0,0,7,1,1,0,0,0,4
1,30,23,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.03333333333333333,0.043478260869565216,0,0,0,0,0,4,1,1,0,0,0,6
0,21,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.14285714285714285,0.23076923076923078,1,0,0,1,0,5,1,1,0,0,0,1
0,43,14,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.13953488372093023,0.0,0,0,0,0,0,8,1,1,6,0,0,10
1,76,14,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.17105263157894737,0.0,0,0,0,0,0,7,1,1,0,0,0,20
1,118,42,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0.1694915254237288,0.0,0,0,0,0,0,14,1,1,0,0,0,28
1,32,20,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,0,0,0,7
0,60,26,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,1,1,0,0,0,7,1,1,15,0,0,15
0,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,6
1,94,20,3,0,0,1,0,0,1,1,0,1,4,0,1,0,0,0,0,0.07446808510638298,0.0,0,0,0,0,0,10,1,1,3,0,0,15
1,30,19,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.3333333333333333,0.5263157894736842,0,0,0,0,0,5,1,1,0,0,0,5
0,73,13,1,10,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,15,1,1,0,0,0,19
0,59,18,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,9,1,1,16,0,0,17
0,52,24,3,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.11538461538461539,0.0,1,0,1,1,0,9,1,1,10,0,0,10
0,40,12,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.025,0.0,0,0,0,0,0,7,1,1,0,0,0,9
0,18,11,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,4
1,34,12,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.029411764705882353,0.0,0,0,0,0,0,8,1,1,9,0,0,8
1,47,39,4,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.1276595744680851,0.15384615384615385,0,0,1,0,0,9,1,1,0,0,0,10
0,50,28,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,8,0,0,13
0,52,17,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0.019230769230769232,0.058823529411764705,1,0,0,1,0,7,1,1,22,0,0,10
1,57,22,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,9,1,1,7,0,0,12
1,52,27,5,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,1,1,0,11,1,1,0,0,0,11
0,41,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.12195121951219512,0.0,0,0,0,0,0,6,1,1,5,0,0,9
0,90,17,2,9,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.13333333333333333,0.0,1,0,0,0,0,15,1,1,56,0,0,22
1,41,34,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.024390243902439025,0.029411764705882353,0,1,0,0,0,4,1,1,0,0,0,11
1,219,12,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0.4063926940639269,0.08333333333333333,0,0,0,0,0,18,1,1,9,0,0,51
1,66,25,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.16666666666666666,0.0,0,0,0,0,0,7,1,1,3,0,0,15
1,33,11,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,9,0,0,7
0,60,19,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,10,1,1,24,0,0,15
0,26,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
0,43,15,2,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0.046511627906976744,0.0,1,0,0,1,0,7,1,1,5,0,0,7
0,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,5
0,46,15,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,17,0,0,15
0,23,16,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,4,1,1,0,0,0,5
0,46,27,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,11,0,0,13
0,56,25,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,8,1,1,17,0,0,14
0,43,12,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,6,1,1,15,0,0,9
1,67,23,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,10,1,1,9,0,0,21
0,31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,7
0,66,20,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,12,1,1,30,0,0,19
0,61,17,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,8,1,1,0,0,0,21
0,83,21,7,0,0,1,2,0,3,0,0,0,4,0,1,0,0,0,0,0.14457831325301204,0.0,0,0,0,0,0,17,1,1,8,0,1,19
1,39,23,1,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,9
0,42,17,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.07142857142857142,0.0,1,0,0,1,0,7,1,1,9,0,0,5
0,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,4
1,113,15,2,0,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0.07964601769911504,0.0,0,0,0,0,0,11,1,1,8,0,0,20
0,61,18,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0.04918032786885246,0.0,1,0,0,1,0,8,1,1,23,0,0,13
1,78,50,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.11538461538461539,0.0,0,0,1,0,0,10,1,1,0,0,0,21
1,28,19,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,6
0,43,34,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.046511627906976744,0.058823529411764705,0,0,0,0,0,5,1,1,0,0,0,9
0,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,5,1,1,0,0,0,4
0,53,18,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.07547169811320754,0.0,1,0,0,1,0,9,1,1,22,0,0,12
1,55,30,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,8,1,1,0,0,0,13
1,69,13,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.3333333333333333,0.7692307692307693,0,0,0,0,0,9,1,0,0,0,1,16
0,113,22,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.11504424778761062,0.0,1,0,0,1,0,13,1,1,13,0,0,28
0,32,24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,7
0,72,12,2,4,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.1111111111111111,0.0,1,0,0,0,0,14,1,1,0,0,0,17
0,77,17,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.15584415584415584,0.0,1,0,0,1,0,9,1,1,43,0,0,13
1,37,22,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,7,0,0,9
1,99,23,3,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,0.08080808080808081,0.0,0,0,0,0,0,10,1,1,3,0,0,15
0,46,14,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,15
1,31,23,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,6,1,1,0,0,0,7
0,27,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,5,1,1,0,0,0,5
1,101,17,5,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0.0594059405940594,0.0,0,0,0,0,0,12,1,1,3,1,0,18
1,100,18,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0.22,0.0,1,0,0,1,0,12,1,1,8,0,0,17
0,76,23,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,11,1,1,14,0,0,23
1,196,13,4,0,0,1,2,0,3,1,0,0,3,0,1,0,2,0,0,0.3979591836734694,0.7692307692307693,0,0,0,0,0,15,1,0,9,0,1,16
0,20,11,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.05,0.09090909090909091,1,0,1,0,0,6,1,1,0,0,0,1
1,26,19,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,4
1,34,27,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,1,0,0,0,10
1,42,33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,5,1,1,0,0,0,11
0,74,28,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.12162162162162163,0.0,0,0,0,0,0,12,1,1,29,0,0,17
0,43,15,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0.046511627906976744,0.0,1,0,0,1,0,7,1,1,5,0,0,7
1,68,42,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.19117647058823528,0.0,0,0,0,0,0,8,1,1,15,0,0,17
1,45,37,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.24444444444444444,0.2972972972972973,0,0,0,0,0,8,1,1,0,0,0,8
0,50,15,2,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,1,0,11,1,1,27,0,0,13
1,28,10,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.25,0.7,0,0,0,0,0,7,1,0,4,0,1,4
0,50,16,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,20,0,0,15
1,126,50,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.1746031746031746,0.0,0,0,1,0,0,15,1,1,15,0,0,29
1,59,27,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,9,1,1,9,0,0,15
1,34,26,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.029411764705882353,0.038461538461538464,0,0,1,0,0,5,1,1,0,0,0,9
0,41,17,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,10,0,0,12
1,118,42,4,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0.22033898305084745,0.0,0,0,0,0,0,14,1,1,15,0,0,27
1,32,11,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,6,1,1,0,0,0,7
0,26,17,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,6,1,1,0,0,0,3
0,25,18,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,1,0,1,0,0,6,1,1,0,0,0,7
0,76,22,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.039473684210526314,0.0,0,0,0,0,0,13,1,1,0,0,0,19
1,103,6,4,1,0,1,2,0,3,2,0,4,3,0,1,0,2,0,0,0.14563106796116504,0.0,0,0,0,0,0,20,1,1,8,0,0,18
